Date,Sales,rolling_mean,rolling_std,log_sales,year,month,dayofweek
07-08-2017,179.97,1295.833033,1175.338299,5.198331272,2017,8,0
08-08-2017,1115.204,1304.749833,1172.833318,7.017688922,2017,8,1
09-08-2017,661.354,1271.7516,1176.666767,6.495800156,2017,8,2
11-08-2017,151.82,1147.404567,1084.810079,5.029260758,2017,8,4
12-08-2017,3951.9605,1191.919517,1171.138323,8.282220071,2017,8,5
13-08-2017,731.524,1197.194117,1168.609639,6.596496105,2017,8,6
14-08-2017,923.688,1198.12055,1168.373536,6.829456383,2017,8,0
15-08-2017,1680.266,1250.937417,1152.529178,7.42730236,2017,8,1
16-08-2017,204.54,1186.090083,1154.928455,5.325640662,2017,8,2
17-08-2017,15.712,1173.940483,1165.566755,2.816127024,2017,8,3
18-08-2017,496.114,1160.138617,1171.235556,6.208819376,2017,8,4
19-08-2017,448.792,1102.269017,1161.708633,6.108785254,2017,8,5
20-08-2017,14.78,1006.366417,1127.11909,2.758743315,2017,8,6
21-08-2017,4225.118,1095.98855,1268.720927,8.34903912,2017,8,0
22-08-2017,405.35,1106.501883,1261.382426,6.007214857,2017,8,1
23-08-2017,4187.348,1213.04365,1380.64506,8.340061663,2017,8,2
26-08-2017,4874.298,1329.91865,1534.097587,8.49193651,2017,8,5
27-08-2017,767.911,1333.696117,1532.516057,6.644975228,2017,8,6
28-08-2017,322.0248,1333.531477,1532.628202,5.7777291,2017,8,0
29-08-2017,632.188,1188.627477,1373.264524,6.450767376,2017,8,1
30-08-2017,1656.87,1176.077343,1366.984314,7.413288925,2017,8,2
31-08-2017,23.968,1149.571143,1381.773244,3.217595005,2017,8,3
01-09-2017,5766.152,1282.750343,1616.343724,8.65993365,2017,9,4
02-09-2017,6792.193,1436.684843,1899.300414,8.82367636,2017,9,5
03-09-2017,2365.596,1478.049777,1905.772511,7.769207915,2017,9,6
04-09-2017,1707.812,1518.89071,1896.811264,7.443553671,2017,9,0
05-09-2017,5226.348,1684.80831,1996.939008,8.561659354,2017,9,1
06-09-2017,1313.536,1711.995843,1985.743475,7.181239031,2017,9,2
08-09-2017,4493.9836,1855.226963,2027.237611,8.410717298,2017,9,4
09-09-2017,84.992,1847.38043,2033.827984,4.454254269,2017,9,5
10-09-2017,2094.324,1911.19223,2009.595919,7.647463474,2017,9,6
11-09-2017,6402.018,2087.419363,2163.31511,8.764524721,2017,9,0
12-09-2017,2043.792,2133.50063,2146.549534,7.623051352,2017,9,1
13-09-2017,2374.73,2207.59763,2113.903031,7.773060038,2017,9,2
14-09-2017,1137.338,2113.77688,2096.199998,7.037324583,2017,9,3
15-09-2017,2101.182,2159.432147,2079.908669,7.650731132,2017,9,4
16-09-2017,425.886,2142.838747,2092.057562,6.056516999,2017,9,5
17-09-2017,2043.126,2154.93408,2090.339196,7.622725593,2017,9,6
18-09-2017,4751.082,2306.48548,2108.790574,8.466338117,2017,9,0
19-09-2017,3839.312,2433.938813,2080.927481,8.253308892,2017,9,1
20-09-2017,1232.004,2458.46848,2061.54401,7.117208747,2017,9,2
22-09-2017,418.062,2457.444147,2062.584376,6.03801888,2017,9,4
23-09-2017,1322.145,2501.02298,2022.619482,7.187766758,2017,9,5
24-09-2017,2286.05,2436.38738,1996.437124,7.735018056,2017,9,6
25-09-2017,2384.003,2502.34248,1959.364812,7.776955661,2017,9,0
26-09-2017,2698.1665,2452.703097,1933.902477,7.900698301,2017,9,1
27-09-2017,1992.9858,2356.659357,1880.295932,7.597890829,2017,9,2
28-09-2017,99.136,2334.366857,1903.601421,4.606529262,2017,9,3
29-09-2017,1271.552,2366.017763,1876.692378,7.148779612,2017,9,4
30-09-2017,525.884,2362.474297,1880.176112,6.26698041,2017,9,5
01-10-2017,781.414,2333.29243,1898.212688,6.662384012,2017,10,6
02-10-2017,18452.972,2947.592563,3462.524898,9.823034911,2017,10,0
03-10-2017,1680.696,2811.410697,3428.016748,7.427558087,2017,10,1
04-10-2017,5912.782,2782.096997,3396.41679,8.685040838,2017,10,2
06-10-2017,830.4,2730.923797,3414.426042,6.723111027,2017,10,4
07-10-2017,973.712,2706.453797,3424.626447,6.882142043,2017,10,5
08-10-2017,561.536,2550.960063,3412.145544,6.332455132,2017,10,6
09-10-2017,546.92,2525.406197,3424.580254,6.306129291,2017,10,0
10-10-2017,252.361,2384.018777,3428.061043,5.534815349,2017,10,1
11-10-2017,33.064,2382.287843,3429.274817,3.528241108,2017,10,2
13-10-2017,1650.618,2367.497643,3431.515712,7.409510692,2017,10,4
14-10-2017,3335.888,2265.29331,3351.946197,8.112793915,2017,10,5
15-10-2017,1620.15,2251.17191,3353.803402,7.390891053,2017,10,6
16-10-2017,142.182,2176.753643,3375.665197,4.964116548,2017,10,0
17-10-2017,2953.346,2237.287243,3372.664614,7.991032586,2017,10,1
18-10-2017,307.92,2177.511843,3391.001641,5.733082344,2017,10,2
20-10-2017,946.174,2194.854777,3383.055384,6.853482814,2017,10,4
21-10-2017,7877.272,2389.32631,3538.161985,8.971863869,2017,10,5
22-10-2017,188.28,2237.23291,3531.200146,5.2432274,2017,10,6
23-10-2017,467.422,2124.836577,3532.111046,6.149369599,2017,10,0
24-10-2017,1365.498,2129.286377,3531.031381,7.220006542,2017,10,1
25-10-2017,783.96,2141.482977,3525.544455,6.665632761,2017,10,2
27-10-2017,978.79,2130.03781,3528.85181,6.887338263,2017,10,4
28-10-2017,2899.021,2150.470177,3531.559823,7.972473257,2017,10,5
29-10-2017,131.154,2075.37521,3550.325149,4.883967909,2017,10,6
30-10-2017,159.002,1990.736393,3565.201338,5.075186315,2017,10,0
31-10-2017,3750.499,2049.320167,3579.65012,8.229910772,2017,10,1
01-11-2017,453.374,2061.1281,3573.574456,6.118920647,2017,11,2
03-11-2017,3802.796,2145.5029,3584.155751,8.243754794,2017,11,4
04-11-2017,3888.818,2257.6007,3584.343375,8.266117649,2017,11,5
05-11-2017,4266.8988,2373.783527,3591.326735,8.358876901,2017,11,6
06-11-2017,773.256,1784.45966,1926.525473,6.651902568,2017,11,0
07-11-2017,3810.464,1855.451927,1961.49346,8.245768646,2017,11,1
08-11-2017,993.9,1691.489193,1810.411196,6.90264223,2017,11,2
09-11-2017,479.97,1679.808193,1817.276126,6.175804898,2017,11,3
10-11-2017,4723.478,1804.800393,1894.355914,8.460512358,2017,11,4
11-11-2017,4944.296,1950.892393,1962.926964,8.506192101,2017,11,5
12-11-2017,4914.938,2096.492993,2016.46522,8.500237859,2017,11,6
13-11-2017,2945.138,2186.252227,1991.321702,7.988250439,2017,11,0
14-11-2017,2774.062,2277.618827,1951.607354,7.928428368,2017,11,1
15-11-2017,2145.718,2294.12216,1948.212829,7.671695443,2017,11,2
16-11-2017,36.72,2184.149893,1980.231918,3.630190458,2017,11,3
17-11-2017,142.684,2134.901027,2012.846318,4.967616444,2017,11,4
18-11-2017,3958.932,2262.126027,2003.148664,8.283982132,2017,11,5
19-11-2017,638.462,2184.963227,2020.117864,6.460627198,2017,11,6
20-11-2017,3070.333,2277.04366,1994.402802,8.029866948,2017,11,0
21-11-2017,1176.891,2284.734227,1989.532791,7.07148083,2017,11,1
22-11-2017,317.044,2032.726627,1716.84426,5.762189738,2017,11,2
23-11-2017,100.616,2029.804493,1720.163226,4.621201003,2017,11,3
24-11-2017,6394.538,2227.375027,1868.511488,8.763355839,2017,11,4
25-11-2017,7978.551,2447.810127,2134.480186,8.984637423,2017,11,5
26-11-2017,8329.743,2699.336227,2363.916534,9.027707927,2017,11,6
27-11-2017,1305.769,2710.235527,2356.452085,7.175312957,2017,11,0
28-11-2017,3428.372,2727.88056,2359.893818,8.140132433,2017,11,1
29-11-2017,300.592,2733.528493,2353.659294,5.709075111,2017,11,2
30-11-2017,970.142,2760.566493,2327.57876,6.878472699,2017,11,3
01-12-2017,7365.455,2881.065027,2469.821288,8.904691865,2017,12,4
02-12-2017,4684.616,3022.106427,2447.115337,8.452252669,2017,12,5
03-12-2017,5269.816,3071.007093,2477.720132,8.569940468,2017,12,6
04-12-2017,944.286,2972.856027,2502.405281,6.851487527,2017,12,0
05-12-2017,5138.934,3001.923867,2522.935704,8.544795518,2017,12,1
06-12-2017,2859.974,3071.481133,2487.89466,7.958917405,2017,12,2
08-12-2017,4709.095,3101.4355,2502.465962,8.457463357,2017,12,4
09-12-2017,1855.483,3130.154933,2482.307662,7.526439117,2017,12,5
10-12-2017,3453.23,3229.2636,2431.686728,8.147354846,2017,12,6
11-12-2017,6102.25,3275.222667,2473.570065,8.716576695,2017,12,0
12-12-2017,1874.045,3172.880967,2465.63411,7.536387938,2017,12,1
13-12-2017,1194.088,3048.852633,2468.564873,7.085975102,2017,12,2
14-12-2017,828.654,2978.303167,2501.653053,6.721008746,2017,12,3
15-12-2017,2637.087,2973.737333,2502.163619,7.877809312,2017,12,4
16-12-2017,628.542,2923.1648,2534.598235,6.444992571,2017,12,5
17-12-2017,12185.134,3328.111933,2987.528691,9.408054027,2017,12,6
18-12-2017,7051.35,3558.4008,2999.764729,8.861116174,2017,12,0
19-12-2017,815.112,3453.6068,3039.934318,6.7045516,2017,12,1
20-12-2017,134.54,3436.8094,3057.368255,4.9092668,2017,12,2
22-12-2017,1043.128,3369.2359,3087.996444,6.950937366,2017,12,4
23-12-2017,6965.857,3562.201433,3126.903147,8.848919469,2017,12,5
24-12-2017,1938.26,3616.241967,3082.580105,7.570061736,2017,12,6
25-12-2017,10488.055,3962.489933,3252.756188,9.258087612,2017,12,0
26-12-2017,1829.418,3810.319267,3241.821128,7.512299635,2017,12,1
27-12-2017,959.49,3576.350567,3183.381165,6.867443571,2017,12,2
29-12-2017,1277.68,3341.2818,3078.932757,7.153583575,2017,12,4
30-12-2017,773.774,3323.548633,3092.562439,6.652571374,2017,12,5
31-12-2017,731.768,3233.661833,3128.39212,6.596829144,2017,12,6
01-01-2018,1481.828,3273.036367,3097.483923,7.301706354,2018,1,0
02-01-2018,2079.554,3310.016767,3075.587099,7.640389483,2018,1,1
03-01-2018,2070.272,3133.510667,2985.445152,7.63591819,2018,1,2
06-01-2018,33.74,2978.481467,3022.645728,3.547891761,2018,1,5
07-01-2018,3395.59,2916.007267,2992.876045,8.130527266,2018,1,6
08-01-2018,892.98,2914.297067,2994.05601,6.795683404,2018,1,0
09-01-2018,274.491,2752.148967,3001.135284,5.61855496,2018,1,1
12-01-2018,848.52,2685.1005,3021.046227,6.744671484,2018,1,4
13-01-2018,4619.33,2682.108333,3019.016226,8.43822141,2018,1,5
14-01-2018,697.338,2643.5035,3037.300322,6.548703226,2018,1,6
15-01-2018,2140.28,2599.7385,3034.688644,7.66915906,2018,1,0
16-01-2018,6230.292,2604.006567,3039.870149,8.737338974,2018,1,1
19-01-2018,1376.535,2587.4229,3045.34182,7.228050949,2018,1,4
20-01-2018,767.838,2573.214567,3053.051317,6.644880284,2018,1,5
21-01-2018,2546.643,2630.480867,3035.260482,7.842923897,2018,1,6
22-01-2018,4212.372,2682.990367,3048.973813,8.346018556,2018,1,0
23-01-2018,450.334,2677.0501,3053.285036,6.112207642,2018,1,1
24-01-2018,418.666,2284.8345,2494.377006,6.039459157,2018,1,2
26-01-2018,3055.28,2151.632167,2332.507998,8.024953769,2018,1,4
27-01-2018,331.914,2135.525567,2343.696745,5.807884198,2018,1,5
28-01-2018,1007.52,2164.6249,2323.326752,6.916239189,2018,1,6
29-01-2018,158.642,2135.142033,2343.573043,5.072933808,2018,1,0
30-01-2018,3749.335,2027.924633,2183.027385,8.229600448,2018,1,1
02-02-2018,913.354,1993.7611,2192.478223,6.818217805,2018,2,4
03-02-2018,922.327,1674.9035,1501.111072,6.827983451,2018,2,5
04-02-2018,32.67,1615.0119,1530.29347,3.516607233,2018,2,6
05-02-2018,2263.012,1658.462633,1529.544684,7.72489374,2018,2,0
06-02-2018,904.354,1646.018433,1534.260913,6.808326027,2018,2,1
09-02-2018,773.764,1646.0181,1534.261109,6.652558467,2018,2,4
10-02-2018,227.103,1629.195933,1547.341821,5.429797281,2018,2,5
11-02-2018,1241.516,1621.185533,1548.752424,7.124893635,2018,2,6
13-02-2018,1058.43,1587.148067,1549.551923,6.965486307,2018,2,1
16-02-2018,1337.442,1562.7204,1547.44803,7.19926153,2018,2,4
17-02-2018,2964.8174,1660.42298,1540.096144,7.994907956,2018,2,5
18-02-2018,287.326,1556.81418,1523.805752,5.664091784,2018,2,6
19-02-2018,1314.59,1570.867847,1519.410125,7.182040513,2018,2,0
20-02-2018,1150.29,1600.061147,1501.956563,7.048638332,2018,2,1
21-02-2018,47.904,1573.373947,1522.739631,3.889859193,2018,2,2
23-02-2018,117.8,1423.322947,1431.285071,4.777441407,2018,2,4
24-02-2018,1448.676,1448.367547,1424.702066,7.279095362,2018,2,5
25-02-2018,430.492,1391.374613,1430.256612,6.06724897,2018,2,6
26-02-2018,2467.51,1265.948547,1123.332178,7.811370009,2018,2,0
28-02-2018,17.62,1220.65138,1145.891011,2.924236272,2018,2,2
02-03-2018,1450.126,1243.394313,1143.361973,7.280095086,2018,3,4
03-03-2018,2000.104,1225.176347,1126.104317,7.601454307,2018,3,5
04-03-2018,228.822,1092.391347,988.1303396,5.437305096,2018,3,6
05-03-2018,1240.02,1118.714213,980.9287517,7.123688901,2018,3,0
06-03-2018,778.236,1130.69988,974.254153,6.658313952,2018,3,1
07-03-2018,166.59,1034.410213,918.644273,5.12152052,2018,3,2
08-03-2018,843.1,1051.449747,909.8635746,6.738270971,2018,3,3
09-03-2018,710.804,1041.559213,911.9678426,6.567802593,2018,3,4
10-03-2018,1252.952,1078.036213,897.2006655,7.134055443,2018,3,5
11-03-2018,1973.708,1018.848647,763.5081846,7.588175818,2018,3,6
12-03-2018,353.28,1000.179513,772.9654963,5.870087561,2018,3,0
13-03-2018,4791.35,1129.146947,1037.150087,8.474776176,2018,3,1
14-03-2018,49.616,1129.711813,1036.53675,3.924267732,2018,3,2
16-03-2018,2014.381,1121.424113,1028.122733,7.608563538,2018,3,4
17-03-2018,542.746,1109.370513,1032.864188,6.298482226,2018,3,5
18-03-2018,1027.758,1117.83698,1031.057758,6.936107528,2018,3,6
19-03-2018,2157.308,1182.177147,1033.778243,7.67707986,2018,3,0
20-03-2018,899.568,1170.77888,1034.985847,6.803025675,2018,3,1
21-03-2018,3332.636,1246.585747,1107.237615,8.111818879,2018,3,2
23-03-2018,14816.068,1695.87328,2714.076296,9.603535039,2018,3,4
24-03-2018,1257.298,1638.955967,2704.434645,7.137515293,2018,3,5
25-03-2018,3567.026,1748.2793,2714.183935,8.179767781,2018,3,6
26-03-2018,3252.88,1812.888967,2726.546022,8.087603409,2018,3,0
27-03-2018,2933.516,1872.329833,2731.036901,7.984297812,2018,3,1
28-03-2018,1504.702,1920.889767,2710.351757,7.317014514,2018,3,2
29-03-2018,81.4,1919.676433,2711.19479,4.411585437,2018,3,3
30-03-2018,656.407,1893.267467,2719.785892,6.488303309,2018,3,4
31-03-2018,4981.0108,2044.951427,2761.958512,8.513588864,2018,3,5
01-04-2018,5972.988,2161.800693,2853.10075,8.69516999,2018,4,6
02-04-2018,822.97,2188.645693,2835.967694,6.714134121,2018,4,0
03-04-2018,32.528,2141.392427,2860.402166,3.512380911,2018,4,1
04-04-2018,808.47,2101.671293,2870.687187,6.696379713,2018,4,2
06-04-2018,114.42,2097.857893,2873.335619,4.748577649,2018,4,4
07-04-2018,1971.2905,2122.233577,2868.905703,7.586950837,2018,4,5
08-04-2018,6401.93,2309.690043,2960.331133,8.764510977,2018,4,6
09-04-2018,1626.71,2358.36071,2935.782637,7.394929398,2018,4,0
10-04-2018,755.529,2355.441677,2937.384304,6.628740867,2018,4,1
11-04-2018,319.806,2342.40841,2945.788657,5.770836579,2018,4,2
12-04-2018,69.66,2302.965343,2968.711847,4.257879642,2018,4,3
13-04-2018,1345.824,2282.035877,2973.322876,7.205504507,2018,4,4
14-04-2018,652.93,2292.02421,2967.116983,6.483000312,2018,4,5
15-04-2018,332.338,2143.390477,2949.229552,5.80915699,2018,4,6
16-04-2018,944.429,2173.217577,2931.797265,6.851638793,2018,4,0
17-04-2018,3431.459,2220.45351,2940.55253,8.141032193,2018,4,1
20-04-2018,1053.614,2237.482443,2931.968497,6.960930102,2018,4,4
21-04-2018,1254.564,2245.042643,2929.032555,7.135340153,2018,4,5
22-04-2018,947.692,2204.72211,2938.592018,6.855084194,2018,4,6
23-04-2018,1199.222,2214.710577,2934.509173,7.090261819,2018,4,0
24-04-2018,928.558,2134.574643,2935.753189,6.834709204,2018,4,1
25-04-2018,678.113,1663.309477,1707.781761,6.520787535,2018,4,2
26-04-2018,61.608,1623.453143,1731.373625,4.136893065,2018,4,3
27-04-2018,576.5756,1523.771463,1701.443285,6.358839343,2018,4,4
28-04-2018,795.296,1441.851997,1674.266741,6.679970976,2018,4,5
29-04-2018,1053.26,1379.176797,1651.540569,6.960594378,2018,4,6
30-04-2018,1390.126,1375.357597,1651.372752,7.23786877,2018,4,0
01-05-2018,4108.37,1509.58993,1705.350687,8.321025011,2018,5,1
02-05-2018,399.11,1501.013363,1710.428922,5.991739509,2018,5,2
03-05-2018,1386.346,1381.191203,1579.103759,7.235147848,2018,5,3
04-05-2018,1146.245,1220.29977,1319.711463,7.045118695,2018,5,4
05-05-2018,185.123,1199.038203,1331.419652,5.226407745,2018,5,5
06-05-2018,2991.4018,1297.66733,1351.46996,8.003831622,2018,5,6
07-05-2018,2549.468,1355.700597,1367.029445,7.844032151,2018,5,0
08-05-2018,3658.554,1473.838397,1408.569532,8.205096561,2018,5,1
09-05-2018,1078.222,1444.069447,1407.130165,6.98399569,2018,5,2
11-05-2018,449.469,1245.65408,1061.03776,6.110289262,2018,5,4
12-05-2018,970.384,1223.776547,1059.675356,6.878721859,2018,5,5
13-05-2018,3066.378,1300.804847,1107.379129,8.028578404,2018,5,6
14-05-2018,4182.062,1429.546713,1209.223426,8.338798793,2018,5,0
15-05-2018,421.264,1441.266847,1197.233,6.045630711,2018,5,1
16-05-2018,221.024,1403.773513,1217.761508,5.402785484,2018,5,2
18-05-2018,1830.508,1443.026113,1211.688235,7.51289495,2018,5,4
19-05-2018,4919.182,1595.920913,1348.385881,8.501100801,2018,5,5
20-05-2018,2997.578,1664.359213,1366.166003,8.005893455,2018,5,6
21-05-2018,538.02,1567.911247,1338.975534,6.289752676,2018,5,0
22-05-2018,336.562,1544.009513,1354.7794,5.821749197,2018,5,1
23-05-2018,241.436,1510.23858,1374.723724,5.490737758,2018,5,2
25-05-2018,886.026,1508.183047,1375.639665,6.787874294,2018,5,4
26-05-2018,270.24,1477.21698,1393.178322,5.603004038,2018,5,5
27-05-2018,2084.908,1515.76198,1393.471471,7.642959531,2018,5,6
28-05-2018,1480.103,1542.49498,1384.511561,7.300542359,2018,5,0
29-05-2018,691.108,1563.478313,1365.939366,6.539742013,2018,5,1
30-05-2018,736.8904,1568.82214,1362.253889,6.603795304,2018,5,2
01-06-2018,586.042,1561.847007,1366.87901,6.375096368,2018,6,4
02-06-2018,135.706,1531.261873,1388.742206,4.917832635,2018,6,5
03-06-2018,2952.036,1583.32554,1412.345855,7.990589073,2018,6,6
04-06-2018,279.414,1455.693673,1347.827659,5.636267083,2018,6,0
05-06-2018,491.112,1458.760407,1345.443257,6.198706333,2018,6,1
06-06-2018,31.35,1413.593873,1370.468902,3.476614021,2018,6,2
08-06-2018,2227.038,1449.620307,1377.386883,7.708876657,2018,6,4
09-06-2018,939.133,1474.753973,1360.290751,6.846021355,2018,6,5
10-06-2018,2513.343,1458.81868,1344.621027,7.829766816,2018,6,6
11-06-2018,1580.894,1426.53288,1329.068649,7.366378142,2018,6,0
12-06-2018,1679.968,1360.580013,1261.882807,7.427125097,2018,6,1
13-06-2018,1156.018,1363.173213,1261.362375,7.053601285,2018,6,2
15-06-2018,4057.51,1483.441247,1340.749656,8.30857119,2018,6,4
16-06-2018,2724.194,1541.90158,1355.758992,7.910294897,2018,6,5
17-06-2018,3896.672,1569.578047,1395.835267,8.268134731,2018,6,6
18-06-2018,1031.1555,1464.54783,1308.278847,6.939404613,2018,6,0
19-06-2018,1900.193,1513.845463,1295.411671,7.550236863,2018,6,1
20-06-2018,1028.228,1540.752263,1275.868443,6.936564286,2018,6,2
21-06-2018,595.656,1499.59053,1286.076473,6.391340733,2018,6,3
22-06-2018,579.019,1354.91843,1121.75561,6.363060862,2018,6,4
24-06-2018,1184.684,1294.48863,1078.198214,7.078075102,2018,6,6
25-06-2018,1508.352,1326.83303,1069.239792,7.319435699,2018,6,0
26-06-2018,4224.136,1456.41883,1175.392695,8.348806729,2018,6,1
27-06-2018,1644.906,1503.201163,1153.085488,7.406046271,2018,6,2
29-06-2018,4521.9912,1624.400003,1271.031233,8.416928824,2018,6,4
30-06-2018,4721.977,1772.791237,1363.95377,8.4601946,2018,6,5
01-07-2018,639.83,1724.62197,1377.995829,6.462764211,2018,7,6
02-07-2018,169.192,1680.924937,1406.506954,5.136927212,2018,7,0
03-07-2018,6963.404,1890.00147,1691.592294,8.848567312,2018,7,1
05-07-2018,476.354,1881.316923,1698.37165,6.168258354,2018,7,3
06-07-2018,380.378,1874.461457,1704.185437,5.943791009,2018,7,4
07-07-2018,1620.25,1923.946257,1673.22817,7.390952736,2018,7,5
08-07-2018,1980.264,1891.553857,1662.007592,7.591490304,2018,7,6
09-07-2018,1671.214,1937.94719,1634.654792,7.421903776,2018,7,0
10-07-2018,359.214,1933.55059,1638.852404,5.886698299,2018,7,1
11-07-2018,1728.892,1990.135323,1599.749355,7.455814258,2018,7,2
12-07-2018,3.816,1916.027923,1639.399873,1.571943708,2018,7,3
13-07-2018,504.542,1901.541557,1650.214192,6.225631121,2018,7,4
14-07-2018,3598.934,1937.727923,1675.796836,8.188670791,2018,7,5
15-07-2018,2132.229,1956.105757,1674.77146,7.665392073,2018,7,6
16-07-2018,74.284,1902.582957,1709.204133,4.321267629,2018,7,0
17-07-2018,2191.873,1937.111457,1704.057503,7.692967835,2018,7,1
18-07-2018,2106.794,1872.08759,1656.922847,7.653397182,2018,7,2
20-07-2018,2283.208,1857.388057,1651.048347,7.733774635,2018,7,4
21-07-2018,3683.832,1850.29339,1642.417973,8.211980213,2018,7,5
22-07-2018,556.314,1834.46534,1652.83922,6.323128815,2018,7,6
23-07-2018,898.188,1801.065173,1661.566306,6.801492134,2018,7,0
24-07-2018,2399.96,1846.789573,1658.436646,7.783623936,2018,7,1
25-07-2018,798.742,1853.559107,1653.56089,6.684289176,2018,7,2
26-07-2018,2012.302,1901.335207,1636.079366,7.607531439,2018,7,3
27-07-2018,947.832,1893.44014,1640.223119,6.855231754,2018,7,4
28-07-2018,1170.564,1882.18054,1644.11257,7.066094887,2018,7,5
29-07-2018,1391.294,1787.752473,1585.263957,7.238708025,2018,7,6
30-07-2018,523.376,1750.36814,1601.885825,6.262208984,2018,7,0
31-07-2018,1558.028,1651.569367,1514.041999,7.351817829,2018,7,1
01-08-2018,2085.65,1563.6918,1402.051712,7.643315188,2018,8,2
03-08-2018,514.828,1559.525067,1405.074484,6.245773377,2018,8,4
04-08-2018,20.07,1554.554333,1410.416293,3.047850228,2018,8,5
05-08-2018,503.676,1339.230067,985.1781536,6.223916639,2018,8,6
06-08-2018,1424.026,1370.819133,971.65701,7.261945338,2018,8,0
07-08-2018,3479.624,1474.127333,1025.961447,8.154966867,2018,8,1
10-08-2018,1823.07,1480.888,1027.624441,7.508825547,2018,8,4
11-08-2018,708.726,1438.5034,1032.528064,6.56487898,2018,8,5
12-08-2018,3693.084,1505.899067,1111.228368,8.2144879,2018,8,6
13-08-2018,2643.164,1582.030733,1108.192533,7.880110226,2018,8,0
14-08-2018,440.736,1539.0922,1127.100399,6.090712419,2018,8,1
15-08-2018,1949.872,1603.960733,1091.119848,7.576031731,2018,8,2
16-08-2018,80.564,1589.828133,1108.45897,4.401387988,2018,8,3
17-08-2018,9517.288,1787.1066,1793.400806,9.16097028,2018,8,4
18-08-2018,7078.484,1951.981767,2037.039415,8.864956303,2018,8,5
19-08-2018,512.446,1966.587167,2024.645329,6.241144863,2018,8,6
20-08-2018,692.95,1916.623067,2037.349344,6.542399912,2018,8,0
21-08-2018,8284.534,2122.547733,2346.052839,9.022266382,2018,8,1
22-08-2018,524.54,2063.925467,2363.805185,6.264426305,2018,8,2
23-08-2018,4590.344,2094.142533,2390.86606,8.431928071,2018,8,3
24-08-2018,685.056,2098.433933,2388.124576,6.530959257,2018,8,4
25-08-2018,361.988,2080.5606,2399.397203,5.894369776,2018,8,5
26-08-2018,190.66,2006.917267,2423.043892,5.255722969,2018,8,6
27-08-2018,6190.538,2186.6438,2528.029459,8.7309388,2018,8,0
28-08-2018,1443.632,2167.688133,2531.511389,7.275609897,2018,8,1
29-08-2018,235.468,2143.942667,2546.643888,5.465812892,2018,8,2
31-08-2018,3162.83,2210.351533,2546.361968,8.059538598,2018,8,4
01-09-2018,1261.81,2206.0354,2547.90743,7.141094676,2018,9,5
02-09-2018,8652.334,2477.000667,2784.092086,9.065699959,2018,9,6
03-09-2018,1595.849,2478.261367,2783.670136,7.375787591,2018,9,0
04-09-2018,5360.202,2587.4131,2831.532901,8.586943483,2018,9,1
05-09-2018,327.044,2581.153633,2836.475852,5.793147746,2018,9,2
07-09-2018,3848.565,2708.770133,2803.205466,8.255715434,2018,9,4
08-09-2018,2184.327,2764.791833,2774.261711,7.689520753,2018,9,5
09-09-2018,4356.061,2862.526333,2777.044054,8.379553026,2018,9,6
10-09-2018,2506.646,2830.093733,2775.269616,7.827099743,2018,9,0
11-09-2018,5564.006,2954.7916,2812.258968,8.624253342,2018,9,1
12-09-2018,491.55,2947.5524,2818.512636,6.199595978,2018,9,2
13-09-2018,15.92,2824.980267,2864.553429,2.828496354,2018,9,3
14-09-2018,3471.403,2852.588233,2866.731067,8.15260214,2018,9,4
15-09-2018,7285.026,3080.731233,2939.58864,8.893713546,2018,9,5
16-09-2018,831.65,3043.457167,2961.430822,6.724613386,2018,9,6
17-09-2018,4979.226,3206.7459,2927.283498,8.513230551,2018,9,0
18-09-2018,1511.93,2939.900633,2687.223533,7.321803447,2018,9,1
19-09-2018,1648.188,2758.890767,2579.572614,7.408038325,2018,9,2
20-09-2018,7359.918,2987.139833,2675.11946,8.903939932,2018,9,3
21-09-2018,338.172,2975.3139,2686.371657,5.826507353,2018,9,4
22-09-2018,7871.213,2961.536533,2659.125492,8.971094496,2018,9,5
23-09-2018,2395.786,3023.9114,2621.672972,7.781883952,2018,9,6
24-09-2018,6450.462,3085.915333,2681.315357,8.772062051,2018,9,0
25-09-2018,1412.213,3110.1539,2662.081361,7.253621114,2018,9,1
26-09-2018,1486.576,3147.640167,2629.77035,7.304903229,2018,9,2
28-09-2018,559.271,3159.9272,2616.304744,6.328420595,2018,9,4
29-09-2018,1846.78,3015.135267,2562.442783,7.521740197,2018,9,5
30-09-2018,540.76,2985.039533,2586.723499,6.294823099,2018,9,6
01-10-2018,2978.466,3076.4728,2534.126481,7.999499369,2018,10,0
02-10-2018,5418.022,3151.645867,2569.972354,8.597670635,2018,10,1
03-10-2018,2504.48,3193.0682,2548.385891,7.826235612,2018,10,2
04-10-2018,19.98,2905.323067,2393.344483,3.043569603,2018,10,3
05-10-2018,6684.616,3074.948633,2476.231734,8.807713632,2018,10,4
06-10-2018,1180.82,2935.6359,2460.747599,7.074810902,2018,10,5
07-10-2018,2749.21,3016.374767,2411.449153,7.919432551,2018,10,6
08-10-2018,608.356,2908.3678,2445.217515,6.412402662,2018,10,0
09-10-2018,1496.589,2885.4432,2455.442164,7.311611761,2018,10,1
10-10-2018,239.358,2748.219767,2485.272707,5.482129479,2018,10,2
12-10-2018,5625.394,2852.178033,2539.456815,8.635224019,2018,10,4
13-10-2018,8405.802,2946.904567,2692.492252,9.036796419,2018,10,5
