Date,Sales,year,month,dayofweek,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,day,quarter,is_weekend,is_month_start,is_month_end
17-05-2016,47.368,2016,5,1,255.968,3141.1995,154.442,450.94,3192.678,730.3170714,956.2081071,1316.0062,1113.992293,17,2,0,0,0
18-05-2016,10.86,2016,5,2,47.368,69.908,191.968,167.232,35.208,715.0207857,927.3815357,1211.162533,1123.908542,18,2,0,0,0
20-05-2016,169.544,2016,5,4,10.86,255.968,1060.35,2198.76,4161.972,689.1482143,916.2121071,1210.350933,1139.926528,20,2,0,0,0
21-05-2016,72.332,2016,5,5,169.544,47.368,238.384,1121.362,2745.106,561.8902143,771.2681071,1077.27,1141.302656,21,2,1,0,0
22-05-2016,3862.098,2016,5,6,72.332,10.86,3141.1995,305.622,2006.96,538.1685,696.3373929,988.1775333,1150.83321,22,2,1,0,0
23-05-2016,1304.956,2016,5,0,3862.098,169.544,69.908,3981.968,329.96,641.154,950.3713929,1050.015467,1422.731955,23,2,0,0,0
24-05-2016,610.307,2016,5,1,1304.956,72.332,255.968,48.81,1194.726,817.5894286,759.15625,1082.515333,1416.651108,24,2,0,0,0
25-05-2016,1739.418,2016,5,2,610.307,3862.098,47.368,154.442,893.09,868.2092857,799.2631786,1063.0347,1399.464955,25,2,0,0,0
26-05-2016,982.564,2016,5,3,1739.418,1304.956,10.86,191.968,152.916,1109.930714,912.47575,1091.245633,1380.050267,26,2,0,0,0
28-05-2016,794.146,2016,5,5,982.564,610.307,169.544,1060.35,25.99,1248.745571,968.9468929,1118.900567,1297.472628,28,2,1,0,0
29-05-2016,1119.786,2016,5,6,794.146,1739.418,72.332,238.384,920.946,1337.974429,949.9323214,1144.505767,1230.640994,29,2,1,0,0
30-05-2016,681.1,2016,5,0,1119.786,982.564,3862.098,3141.1995,2090.1055,1487.610714,1012.889607,1151.133767,1108.744173,30,2,0,0,0
31-05-2016,5178.138,2016,5,1,681.1,794.146,1304.956,69.908,2719.59,1033.182429,837.1682143,1104.166917,396.3617958,31,2,0,0,1
01-06-2016,834.198,2016,6,2,5178.138,1119.786,610.307,255.968,4044.362,1586.494143,1202.041786,1186.118517,1628.206318,1,2,0,1,0
04-06-2016,1192.31,2016,6,5,834.198,681.1,1739.418,47.368,7.968,1618.478571,1243.343929,1079.11305,1607.90661,4,2,1,0,0
05-06-2016,1533.198,2016,6,6,1192.31,5178.138,982.564,10.86,1571.695,1540.320286,1325.1255,1118.591117,1614.332385,5,2,1,0,0
07-06-2016,59.768,2016,6,1,1533.198,834.198,794.146,169.544,450.94,1618.982286,1433.863929,1117.307883,1595.935408,7,2,0,0,0
08-06-2016,145.504,2016,6,2,59.768,1192.31,1119.786,72.332,167.232,1514.071143,1426.022786,1104.268817,1681.06161,8,2,0,0,0
09-06-2016,797.116,2016,6,3,145.504,1533.198,681.1,3862.098,2198.76,1374.888,1431.249357,1103.54455,1757.731514,9,2,0,0,0
11-06-2016,3373.564,2016,6,5,797.116,59.768,5178.138,1304.956,1121.362,1391.461714,1212.322071,1056.823083,1750.632092,11,2,1,0,0
12-06-2016,174.476,2016,6,6,3373.564,145.504,834.198,610.307,305.622,1133.665429,1360.079786,1131.896483,1118.9933,12,2,1,0,0
13-06-2016,1128.898,2016,6,0,174.476,797.116,1192.31,1739.418,3981.968,1039.419429,1328.949,1127.52495,1174.809452,13,2,0,0,0
14-06-2016,51.072,2016,6,1,1128.898,3373.564,1533.198,982.564,48.81,1030.360571,1285.340429,1032.422617,1173.677975,14,2,0,0,0
15-06-2016,734.144,2016,6,2,51.072,174.476,59.768,794.146,154.442,818.6282857,1218.805286,1032.498017,1201.212348,15,2,0,0,0
16-06-2016,3443.904,2016,6,3,734.144,1128.898,145.504,1119.786,191.968,914.9677143,1214.519429,1051.821417,1156.414451,16,2,0,0,0
18-06-2016,1883.087,2016,6,5,3443.904,51.072,797.116,681.1,1060.35,1386.167714,1380.527857,1160.219283,1430.21004,18,2,1,0,0
19-06-2016,446.346,2016,6,6,1883.087,734.144,3373.564,5178.138,238.384,1541.306429,1466.384071,1187.64385,1414.477245,19,2,1,0,0
20-06-2016,829.544,2016,6,0,446.346,3443.904,174.476,834.198,3141.1995,1123.132429,1128.398929,1194.575917,1198.760424,20,2,0,0,0
21-06-2016,107.976,2016,6,1,829.544,1883.087,1128.898,1192.31,69.908,1216.713571,1128.0665,1117.520733,1136.302664,21,2,0,0,0
22-06-2016,2018.953,2016,6,2,107.976,446.346,51.072,1533.198,255.968,1070.867571,1050.614071,1118.789667,1212.421303,22,2,0,0,0
23-06-2016,836.958,2016,6,3,2018.953,829.544,734.144,59.768,47.368,1351.993429,1085.310857,1177.555833,1163.719127,23,2,0,0,0
25-06-2016,857.08,2016,6,5,836.958,107.976,3443.904,145.504,10.86,1366.681143,1140.824429,1203.8755,1155.239276,25,2,1,0,0
26-06-2016,1592.196,2016,6,6,857.08,2018.953,1883.087,797.116,169.544,997.1348571,1191.651286,1232.082833,706.6769699,26,2,1,0,0
28-06-2016,1126.156,2016,6,1,1592.196,836.958,446.346,3373.564,72.332,955.579,1248.442714,1279.504567,652.3614001,28,2,0,0,0
29-06-2016,432.926,2016,6,2,1126.156,857.08,829.544,174.476,3862.098,1052.694714,1087.913571,1314.632033,613.3528633,29,2,0,0,0
02-07-2016,1631.902,2016,7,5,432.926,1592.196,107.976,1128.898,1304.956,996.035,1106.374286,1200.3263,654.3514811,2,3,1,0,0
03-07-2016,823.982,2016,7,6,1631.902,1126.156,2018.953,51.072,610.307,1213.738714,1142.303143,1211.2245,555.7230828,3,3,1,0,0
04-07-2016,1138.288,2016,7,0,823.982,432.926,836.958,734.144,1739.418,1043.028571,1197.511,1218.347,438.2760638,4,3,0,0,0
05-07-2016,121.646,2016,7,1,1138.288,1631.902,857.08,3443.904,982.564,1086.075714,1226.378429,1198.309333,429.3703396,5,3,0,0,0
06-07-2016,1379.812,2016,7,2,121.646,823.982,1592.196,1883.087,794.146,981.0137143,989.0742857,1169.612067,563.7039414,6,3,0,0,0
08-07-2016,21.12,2016,7,4,1379.812,1138.288,1126.156,446.346,1119.786,950.6731429,953.1260714,1189.134267,530.0354132,8,3,0,0,0
09-07-2016,1587.114,2016,7,5,21.12,121.646,432.926,829.544,681.1,792.8108571,922.7527857,1152.512067,625.0941981,9,3,1,0,0
10-07-2016,43.286,2016,7,6,1587.114,1379.812,1631.902,107.976,5178.138,957.6948571,976.8649286,1182.712533,665.2756042,10,3,1,0,0
11-07-2016,1941.952,2016,7,0,43.286,21.12,823.982,2018.953,834.198,730.7497143,972.2442143,1011.5508,667.9083493,11,3,0,0,0
12-07-2016,2052.567,2016,7,1,1941.952,1587.114,1138.288,836.958,1192.31,890.4597143,966.7441429,1048.475933,812.0321328,12,3,0,0,0
13-07-2016,2033.256,2016,7,2,2052.567,43.286,121.646,857.08,1533.198,1021.071,1053.573357,1077.151167,924.3048231,13,3,0,0,0
14-07-2016,860.916,2016,7,3,2033.256,1941.952,1379.812,1592.196,59.768,1294.158143,1137.585929,1093.819767,896.2471262,14,3,0,0,0
16-07-2016,3029.386,2016,7,5,860.916,2052.567,21.12,1126.156,145.504,1220.030143,1085.351643,1120.5247,909.3450862,16,3,1,0,0
17-07-2016,448.082,2016,7,6,3029.386,2033.256,1587.114,432.926,797.116,1649.782429,1221.296643,1216.6541,957.8643617,17,3,1,0,0
18-07-2016,525.72,2016,7,0,448.082,860.916,43.286,1631.902,3373.564,1487.063571,1222.379214,1205.019633,1061.432948,18,3,0,0,0
19-07-2016,2.025,2016,7,1,525.72,3029.386,1941.952,823.982,174.476,1555.982714,1143.366214,1110.0915,963.1786148,19,3,0,0,0
20-07-2016,2693.168,2016,7,2,2.025,448.082,2052.567,1138.288,1128.898,1278.850286,1084.655,1104.343133,1102.608564,20,3,0,0,0
23-07-2016,208.272,2016,7,5,2693.168,525.72,2033.256,121.646,51.072,1370.364714,1195.717857,1156.485467,1199.82684,23,3,1,0,0
24-07-2016,525.95,2016,7,6,208.272,2.025,860.916,1379.812,734.144,1109.652714,1201.905429,1161.725467,1229.684653,24,3,1,0,0
25-07-2016,2395.024,2016,7,0,525.95,2693.168,3029.386,21.12,3443.904,1061.800429,1140.915286,1154.785667,1247.367634,25,3,0,0,0
26-07-2016,958.857,2016,7,1,2395.024,208.272,448.082,1587.114,1883.087,971.1772857,1310.479857,1119.823,1094.239486,26,3,0,0,0
27-07-2016,29.97,2016,7,2,958.857,525.95,525.72,43.286,446.346,1044.145143,1265.604357,1089.015333,1070.312515,27,3,0,0,0
30-07-2016,443.802,2016,7,5,29.97,2395.024,2.025,1941.952,829.544,973.3237143,1264.653214,1075.136133,1125.321446,30,3,1,0,0
31-07-2016,3712.162,2016,7,6,443.802,958.857,2693.168,2052.567,107.976,1036.434714,1157.6425,1062.278067,1072.938427,31,3,1,0,1
01-08-2016,1011.696,2016,8,0,3712.162,29.97,208.272,2033.256,2018.953,1182.005286,1276.185,1182.4176,1364.648734,1,3,0,1,0
02-08-2016,1290.478,2016,8,1,1011.696,443.802,525.95,860.916,836.958,1296.780143,1203.216429,1148.842367,1301.424403,2,3,0,0,0
05-08-2016,72.65,2016,8,4,1290.478,3712.162,2395.024,3029.386,857.08,1405.998429,1233.899429,1163.9597,1257.284974,5,3,0,0,0
06-08-2016,494.8692,2016,8,5,72.65,1011.696,958.857,448.082,1592.196,1074.230714,1022.704,1137.812033,1259.216077,6,3,1,0,0
07-08-2016,968.206,2016,8,6,494.8692,1290.478,29.97,525.72,1126.156,1007.946743,1026.045943,1101.234473,1278.367741,7,3,1,0,0
08-08-2016,760.112,2016,8,0,968.206,72.65,443.802,2.025,432.926,1141.980457,1057.652086,1095.969473,1205.869676,8,3,0,0,0
09-08-2016,4878.392,2016,8,1,760.112,494.8692,3712.162,2693.168,1631.902,1187.1676,1111.801157,1106.875673,1181.017024,9,3,0,0,0
10-08-2016,851.474,2016,8,2,4878.392,968.206,1011.696,208.272,823.982,1353.771886,1267.888586,1215.092007,1603.332425,10,3,0,0,0
11-08-2016,196.112,2016,8,3,851.474,760.112,1290.478,525.95,1138.288,1330.883029,1313.831586,1216.008407,1610.158851,11,3,0,0,0
13-08-2016,586.896,2016,8,5,196.112,4878.392,72.65,2395.024,121.646,1174.545029,1290.271729,1184.60254,1666.865866,13,3,1,0,0
15-08-2016,497.59,2016,8,0,586.896,851.474,494.8692,958.857,1379.812,1248.008743,1161.119729,1200.110873,1620.9067,15,3,0,0,0
16-08-2016,3378.932,2016,8,1,497.59,196.112,968.206,29.97,21.12,1248.397429,1128.172086,1170.703473,1620.696314,16,3,0,0,0
17-08-2016,381.64,2016,8,2,3378.932,586.896,760.112,443.802,1587.114,1592.786857,1367.383657,1282.63054,1797.701358,17,3,0,0,0
21-08-2016,2827.52,2016,8,6,381.64,497.59,4878.392,3712.162,43.286,1538.719429,1362.943514,1242.448073,1832.277604,21,3,1,0,0
22-08-2016,66.632,2016,8,0,2827.52,3378.932,851.474,1011.696,1941.952,1245.737714,1299.7548,1335.255873,1294.229072,22,3,0,0,0
23-08-2016,1202.278,2016,8,1,66.632,381.64,196.112,1290.478,2052.567,1133.617429,1232.250229,1272.745207,1366.078514,23,3,0,0,0
24-08-2016,7194.775,2016,8,2,1202.278,2827.52,586.896,72.65,2033.256,1277.355429,1225.950229,1244.40224,1302.446199,24,3,0,0,0
25-08-2016,178.526,2016,8,3,7194.775,66.632,497.59,494.8692,860.916,2221.338143,1734.673443,1416.452873,2532.442602,25,3,0,0,0
27-08-2016,639.974,2016,8,5,178.526,1202.278,3378.932,968.206,3029.386,2175.757571,1712.0775,1393.70654,2571.213199,27,3,1,0,0
28-08-2016,6491.293,2016,8,6,639.974,7194.775,381.64,760.112,448.082,1784.477857,1688.632357,1314.059473,2565.999729,28,3,1,0,0
29-08-2016,246.5,2016,8,0,6491.293,178.526,2827.52,4878.392,525.72,2657.285429,2098.002429,1515.49984,3009.975941,29,3,0,0,0
31-08-2016,2601.797,2016,8,2,246.5,639.974,66.632,851.474,2.025,2288.568286,1767.153,1506.192507,3140.885524,31,3,0,0,1
01-09-2016,2367.564,2016,9,3,2601.797,6491.293,1202.278,196.112,2693.168,2650.734714,1892.176071,1592.851573,2984.234434,1,3,0,1,0
03-09-2016,1874.898,2016,9,5,2367.564,246.5,7194.775,586.896,208.272,2817.204143,2047.279786,1581.998107,2921.817507,3,3,1,0,0
04-09-2016,1071.284,2016,9,6,1874.898,2601.797,178.526,497.59,525.95,2057.221714,2139.279929,1637.552307,2194.838888,4,3,1,0,0
05-09-2016,934.103,2016,9,0,1071.284,2367.564,639.974,3378.932,2395.024,2184.758571,2180.258071,1655.730107,2090.957616,5,3,0,0,0
06-09-2016,919.674,2016,9,1,934.103,1874.898,6491.293,381.64,958.857,2226.777,2005.627429,1607.03274,2057.427344,6,3,0,0,0
07-09-2016,2922.667,2016,9,2,919.674,1071.284,246.5,2827.52,29.97,1430.831429,2044.058429,1605.72664,864.6540478,7,3,0,0,0
08-09-2016,89.64,2016,9,3,2922.667,934.103,2601.797,66.632,443.802,1813.141,2050.854643,1702.149873,845.1398223,8,3,0,0,0
10-09-2016,1415.726,2016,9,5,89.64,919.674,2367.564,1202.278,3712.162,1454.261429,2052.498071,1690.344473,977.4527694,10,3,1,0,0
11-09-2016,1962.13,2016,9,6,1415.726,2922.667,1874.898,7194.775,1011.696,1318.284571,2067.744357,1613.796607,891.6668801,11,3,1,0,0
12-09-2016,707.824,2016,9,0,1962.13,89.64,1071.284,178.526,1290.478,1330.746286,1693.984,1645.47774,901.3000164,12,3,0,0,0
13-09-2016,2109.42,2016,9,1,707.824,1415.726,934.103,639.974,72.65,1278.823429,1731.791,1626.05594,928.7886315,13,3,0,0,0
14-09-2016,3262.42,2016,9,2,2109.42,1962.13,919.674,6491.293,494.8692,1446.725857,1836.751429,1693.948273,961.7353971,14,3,0,0,0
15-09-2016,2535.85,2016,9,3,3262.42,707.824,2922.667,246.5,968.206,1781.403857,1606.117643,1786.199967,1139.042424,15,3,0,0,0
16-09-2016,31.12,2016,9,4,2535.85,2109.42,89.64,2601.797,760.112,1726.144286,1769.642643,1838.454767,1082.423049,16,3,0,0,0
17-09-2016,11525.006,2016,9,5,31.12,3262.42,1415.726,2367.564,4878.392,1717.784286,1586.022857,1814.155033,1097.292863,17,3,1,0,0
18-09-2016,3924.32,2016,9,6,11525.006,2535.85,1962.13,1874.898,851.474,3161.967143,2240.125857,2035.708833,3845.235568,18,3,1,0,0
19-09-2016,500.38,2016,9,0,3924.32,31.12,707.824,1071.284,196.112,3442.28,2386.513143,2138.137033,3814.589647,19,3,0,0,0
20-09-2016,1836.052,2016,9,1,500.38,11525.006,2109.42,934.103,586.896,3412.645143,2345.734286,2148.2793,3840.094258,20,3,0,0,0
21-09-2016,6982.058,2016,9,2,1836.052,3924.32,3262.42,919.674,497.59,3373.592571,2410.159214,2189.917833,3856.909772,21,3,0,0,0
22-09-2016,1783.504,2016,9,3,6982.058,500.38,2535.85,2922.667,3378.932,3904.969429,2843.186643,2406.066767,4088.329972,22,3,0,0,0
24-09-2016,4180.614,2016,9,5,1783.504,1836.052,31.12,89.64,381.64,3797.491429,2761.817857,2352.885833,4139.88564,24,3,1,0,0
25-09-2016,3033.757,2016,9,6,4180.614,6982.058,11525.006,1415.726,2827.52,4390.276286,3054.030286,2479.5183,3793.270151,25,3,1,0,0
26-09-2016,3722.273,2016,9,0,3033.757,1783.504,3924.32,1962.13,66.632,3177.240714,3169.603929,2486.392867,2120.101414,26,3,0,0,0
27-09-2016,2382.958,2016,9,1,3722.273,4180.614,500.38,707.824,1202.278,3148.376857,3295.328429,2608.247567,2109.584514,27,3,0,0,0
28-09-2016,1058.364,2016,9,2,2382.958,3033.757,1836.052,2109.42,7194.775,3417.316571,3414.980857,2647.603567,1815.20245,28,3,0,0,0
01-10-2016,1158.414,2016,10,5,1058.364,3722.273,6982.058,3262.42,178.526,3306.218286,3339.905429,2443.056533,1947.118357,1,4,1,1,0
02-10-2016,1269.266,2016,10,6,1158.414,2382.958,1783.504,2535.85,639.974,2474.269143,3189.619286,2475.719467,1225.010843,2,4,1,0,0
03-10-2016,275.218,2016,10,0,1269.266,1058.364,4180.614,31.12,6491.293,2400.806571,3099.149,2496.695867,1287.180915,3,4,0,0,0
04-10-2016,505.58,2016,10,1,275.218,1158.414,3033.757,11525.006,246.5,1842.892857,3116.584571,2289.493367,1232.378902,4,4,0,0,0
05-10-2016,851.092,2016,10,2,505.58,1269.266,3722.273,3924.32,2601.797,1481.724714,2329.482714,2298.129367,1195.107933,5,4,0,0,0
08-10-2016,222.12,2016,10,5,851.092,275.218,2382.958,500.38,2367.564,1071.556,2109.966429,2239.772533,679.4201215,8,4,1,0,0
09-10-2016,2133.535,2016,10,6,222.12,505.58,1058.364,1836.052,1874.898,762.8648571,2090.090714,2168.257733,429.0308788,9,4,1,0,0
10-10-2016,1855.008,2016,10,0,2133.535,851.092,1158.414,6982.058,1071.284,916.4607143,2111.3395,2176.878967,674.620888,10,4,0,0,0
11-10-2016,1011.8955,2016,10,1,1855.008,222.12,1269.266,1783.504,934.103,1015.974143,1745.121643,2203.0031,761.9808848,11,4,0,0,0
12-10-2016,2390.758,2016,10,2,1011.8955,2133.535,275.218,4180.614,919.674,979.2069286,1690.00675,2205.596183,753.8883966,12,4,0,0,0
13-10-2016,371.66,2016,10,3,2390.758,1855.008,505.58,3033.757,2922.667,1281.426929,1562.159893,2254.632317,843.3666467,13,4,0,0,0
15-10-2016,3219.554,2016,10,5,371.66,1011.8955,851.092,3722.273,89.64,1262.2955,1372.010107,2169.59875,865.1376703,15,4,1,0,0
16-10-2016,824.97,2016,10,6,3219.554,2390.758,222.12,2382.958,1415.726,1600.647214,1336.101607,2273.929217,1106.885907,16,4,1,0,0
17-10-2016,77.88,2016,10,0,824.97,371.66,2133.535,1058.364,1962.13,1686.768643,1224.81675,2254.23735,1000.049834,17,4,0,0,0
18-10-2016,378.494,2016,10,1,77.88,3219.554,1855.008,1158.414,707.824,1393.103643,1154.782179,2191.429017,1139.140509,18,4,0,0,0
19-10-2016,2135.09,2016,10,2,378.494,824.97,1011.8955,1269.266,2109.42,1182.173071,1099.073607,2180.45135,1175.477331,19,4,0,0,0
20-10-2016,720.086,2016,10,3,2135.09,77.88,2390.758,275.218,3262.42,1342.629429,1160.918179,2181.307017,1224.017583,20,4,0,0,0
22-10-2016,15.128,2016,10,5,720.086,378.494,371.66,505.58,2535.85,1103.962,1192.694464,2096.56255,1145.97601,22,4,1,0,0
23-10-2016,2262.296,2016,10,6,15.128,2135.09,3219.554,851.092,31.12,1053.028857,1157.662179,2012.538483,1190.98699,23,4,1,0,0
24-10-2016,831.145,2016,10,0,2262.296,720.086,824.97,222.12,11525.006,916.2777143,1258.462464,2086.911017,926.308962,24,4,0,0,0
25-10-2016,1425.412,2016,10,1,831.145,15.128,77.88,2133.535,3924.32,917.1598571,1301.96425,1730.448983,926.2104505,25,4,0,0,0
26-10-2016,1395.333,2016,10,2,1425.412,2262.296,378.494,1855.008,500.38,1109.664429,1251.384036,1647.15205,860.398966,26,4,0,0,0
28-10-2016,104.51,2016,10,4,1395.333,831.145,2135.09,1011.8955,1836.052,1254.927143,1218.550107,1676.983817,800.1047669,28,4,0,0,0
29-10-2016,244.24,2016,10,5,104.51,1425.412,720.086,2390.758,6982.058,964.8442857,1153.736857,1619.26575,795.9001536,29,4,1,0,0
30-10-2016,2122.044,2016,10,6,244.24,1395.333,15.128,371.66,1783.504,896.8662857,1000.414143,1394.671817,839.4203542,30,4,1,0,0
31-10-2016,3211.009,2016,10,0,2122.044,104.51,2262.296,3219.554,4180.614,1197.854286,1125.441571,1405.956483,848.2531835,31,4,0,0,1
01-11-2016,3106.106,2016,11,1,3211.009,244.24,831.145,824.97,3033.757,1333.384714,1124.831214,1373.636317,1088.452804,1,4,0,1,0
02-11-2016,5528.551,2016,11,2,3106.106,2122.044,1425.412,77.88,3722.273,1658.379143,1287.7695,1376.04795,1242.264291,2,4,0,0,0
03-11-2016,2800.846,2016,11,3,5528.551,3211.009,1395.333,378.494,2382.958,2244.541857,1677.103143,1436.257217,1905.175969,3,4,0,0,0
05-11-2016,834.874,2016,11,5,2800.846,3106.106,104.51,2135.09,1058.364,2445.329429,1850.128286,1450.186817,1874.579149,5,4,1,0,0
06-11-2016,11.481,2016,11,6,834.874,5528.551,244.24,720.086,1158.414,2549.667143,1757.255714,1442.73715,1737.92062,6,4,1,0,0
07-11-2016,2357.873,2016,11,0,11.481,2800.846,2122.044,15.128,1269.266,2516.415857,1706.641071,1404.50605,1790.803523,7,4,0,0,0
08-11-2016,7792.097,2016,11,1,2357.873,834.874,3211.009,2262.296,275.218,2550.105714,1873.98,1440.79295,1784.354466,8,4,0,0,0
09-11-2016,4620.292,2016,11,2,7792.097,11.481,3106.106,831.145,505.58,3204.546857,2268.965786,1691.355583,2681.639803,9,4,0,0,0
10-11-2016,3536.904,2016,11,3,4620.292,2357.873,5528.551,1425.412,851.092,3420.859143,2539.619143,1828.51265,2732.955021,10,4,0,0,0
11-11-2016,542.178,2016,11,4,3536.904,7792.097,2800.846,1395.333,222.12,3136.338143,2690.44,1918.039717,2576.130655,11,4,0,0,0
12-11-2016,1127.992,2016,11,5,542.178,4620.292,834.874,104.51,2133.535,2813.671286,2629.500357,1928.708317,2760.042556,12,4,1,0,0
13-11-2016,2867.9132,2016,11,6,1127.992,3536.904,11.481,244.24,1855.008,2855.545286,2702.606214,1895.190217,2727.043925,13,4,1,0,0
14-11-2016,2512.71,2016,11,0,2867.9132,542.178,2357.873,2122.044,1011.8955,3263.607029,2890.011443,1928.953723,2427.840673,14,4,0,0,0
15-11-2016,702.17,2016,11,1,2512.71,1127.992,7792.097,3211.009,2390.758,3285.7266,2917.916157,1978.980873,2418.902275,15,4,0,0,0
16-11-2016,4072.334,2016,11,2,702.17,2867.9132,4620.292,3106.106,371.66,2272.879886,2738.713371,1922.694607,1543.422094,16,4,0,0,0
17-11-2016,3885.986,2016,11,3,4072.334,2512.71,3536.904,5528.551,3219.554,2194.600171,2807.729657,2046.050407,1412.899385,17,4,0,0,0
19-11-2016,1040.784,2016,11,5,3885.986,702.17,542.178,2800.846,824.97,2244.469029,2690.403586,2068.264807,1473.052736,19,4,1,0,0
20-11-2016,2861.15,2016,11,6,1040.784,4072.334,1127.992,834.874,77.88,2315.698457,2564.684871,2075.458607,1386.533667,20,4,1,0,0
21-11-2016,3613.5748,2016,11,0,2861.15,3885.986,2867.9132,11.481,378.494,2563.292457,2709.418871,2168.234273,1290.517008,21,4,0,0,0
22-11-2016,614.499,2016,11,1,3613.5748,1040.784,2512.71,2357.873,2135.09,2669.815543,2966.711286,2276.0703,1349.288326,22,4,0,0,0
23-11-2016,3450.188,2016,11,2,614.499,2861.15,702.17,7792.097,720.086,2398.642543,2842.184571,2225.383933,1560.361832,23,4,0,0,0
24-11-2016,1218.764,2016,11,3,3450.188,3613.5748,4072.334,4620.292,15.128,2791.216543,2532.048214,2316.387333,1399.839433,24,4,0,0,0
25-11-2016,13.12,2016,11,4,1218.764,614.499,3885.986,3536.904,2262.296,2383.563686,2289.081929,2356.508533,1379.938508,25,4,0,0,0
26-11-2016,1484.082,2016,11,5,13.12,3450.188,1040.784,542.178,831.145,1830.297114,2037.383071,2281.536,1451.687804,26,4,1,0,0
27-11-2016,3109.7835,2016,11,6,1484.082,1218.764,2861.15,1127.992,1425.412,1893.6254,2104.661929,2303.300567,1420.847489,27,4,1,0,0
28-11-2016,1864.482,2016,11,0,3109.7835,13.12,3613.5748,2867.9132,1395.333,1929.144471,2246.218464,2359.446283,1451.835102,28,4,0,0,0
29-11-2016,2760.168,2016,11,1,1864.482,1484.082,614.499,2512.71,104.51,1679.274071,2174.544807,2375.084583,1250.118672,29,4,0,0,0
30-11-2016,1798.397,2016,11,2,2760.168,3109.7835,3450.188,702.17,244.24,1985.798214,2192.220379,2463.606517,1207.867718,30,4,0,0,1
01-12-2016,7130.594,2016,12,3,1798.397,1864.482,1218.764,4072.334,2122.044,1749.828071,2270.522307,2515.41175,1020.994201,1,4,0,1,0
03-12-2016,1972.645,2016,12,5,7130.594,2760.168,13.12,3885.986,3211.009,2594.375214,2488.96945,2682.363417,2233.546087,3,4,1,0,0
04-12-2016,5185.814,2016,12,6,1972.645,1798.397,1484.082,1040.784,3106.106,2874.307357,2352.302236,2641.084617,1962.46039,4,4,1,0,0
05-12-2016,897.322,2016,12,0,5185.814,7130.594,3109.7835,2861.15,5528.551,3403.126214,2648.375807,2710.408217,2023.210955,5,4,0,0,0
06-12-2016,6061.502,2016,12,1,897.322,1972.645,1864.482,3613.5748,2800.846,3087.060286,2508.102379,2556.033917,2238.08015,6,4,0,0,0
07-12-2016,1338.298,2016,12,2,6061.502,5185.814,2760.168,614.499,834.874,3686.634571,2682.954321,2664.72245,2411.437922,7,4,0,0,0
08-12-2016,2672.728,2016,12,3,1338.298,897.322,1798.397,3450.188,11.481,3483.510286,2734.65425,2681.50325,2557.919895,8,4,0,0,0
09-12-2016,34.02,2016,12,4,2672.728,6061.502,7130.594,1218.764,2357.873,3608.414714,2679.121393,2770.211483,2482.145525,9,4,0,0,0
10-12-2016,3080.38,2016,12,5,34.02,1338.298,1972.645,13.12,7792.097,2594.618429,2594.496821,2692.749717,2241.366724,10,4,1,0,0
11-12-2016,1590.894,2016,12,6,3080.38,2672.728,5185.814,1484.082,4620.292,2752.866286,2813.586821,2535.692483,2229.206339,11,4,1,0,0
12-12-2016,1448.854,2016,12,0,1590.894,34.02,897.322,3109.7835,3536.904,2239.306286,2821.21625,2434.71255,1974.879883,12,4,0,0,0
13-12-2016,1023.386,2016,12,1,1448.854,3080.38,6061.502,1864.482,542.178,2318.096571,2702.578429,2365.110883,1922.729871,13,4,0,0,0
14-12-2016,488.744,2016,12,2,1023.386,1590.894,1338.298,2760.168,1127.992,1598.365714,2642.500143,2381.15115,1018.040982,14,4,0,0,0
15-12-2016,5494.796,2016,12,3,488.744,1448.854,2672.728,1798.397,2867.9132,1477.000857,2480.255571,2359.842883,1101.435713,15,4,0,0,0
16-12-2016,4.98,2016,12,4,5494.796,1023.386,34.02,7130.594,2512.71,1880.153429,2744.284071,2447.405643,1864.320887,16,4,0,0,0
17-12-2016,1918.492,2016,12,5,4.98,488.744,3080.38,1972.645,702.17,1876.004857,2235.311643,2363.814643,1869.139753,17,4,1,0,0
18-12-2016,935.288,2016,12,6,1918.492,5494.796,1590.894,5185.814,4072.334,1710.020857,2231.443571,2404.35871,1794.46052,18,4,1,0,0
19-12-2016,6120.656,2016,12,0,935.288,4.98,1448.854,897.322,3885.986,1616.362857,1927.834571,2299.79051,1818.660148,19,4,0,0,0
20-12-2016,1107.464,2016,12,1,6120.656,1918.492,1023.386,6061.502,1040.784,2283.763143,2300.929857,2374.27951,2482.867425,20,4,0,0,0
21-12-2016,3257.76,2016,12,2,1107.464,935.288,488.744,1338.298,2861.15,2295.774286,1947.07,2376.502177,2475.947736,21,4,0,0,0
22-12-2016,473.313,2016,12,3,3257.76,6120.656,5494.796,2672.728,3613.5748,2691.348,2084.174429,2389.72251,2357.492003,22,4,0,0,0
23-12-2016,194.32,2016,12,4,473.313,1107.464,4.98,34.02,614.499,1973.993286,1927.073357,2285.047117,2113.637676,23,4,0,0,0
24-12-2016,7484.566,2016,12,5,194.32,3257.76,1918.492,3080.38,3450.188,2001.041857,1938.523357,2271.04115,2085.261281,24,4,1,0,0
25-12-2016,4204.968,2016,12,6,7484.566,473.313,935.288,1590.894,1218.764,2796.195286,2253.108071,2405.520417,2936.1604,25,4,1,0,0
